LOC124904230	21.322915	21.322915
SASS6	17.0729	17.0729
DBT	16.5014	16.5014
RTCA-AS1	21.57038	21.57038
UBE4B	15.5050975	15.5050975
CDC14A	9.389555	9.389555
GPR88	6.351155	6.351155
SLC30A7	17.2498	17.2498
DPH5-DT	15.561085	15.561085
S1PR1-DT	6.1775375	6.1775375
S1PR1	2.64712	2.64712
ISG15	12.76066	12.76066
LOC102723784	4.303965	4.303965
AGRN	8.15473875	8.15473875
KIF1B	17.2884425	17.2884425
COL11A1	6.552085	6.552085
RNPC3-DT	12.5690933333333	12.5690933333333
PGD	16.915165	16.915165
CENPS-CORT	14.183605	14.183605
DFFA	13.52416	13.52416
PEX14	16.653165	16.653165
LOC100288175	4.86402	4.86402
CASZ1	11.2204466666667	11.2204466666667
PRMT6	13.0461	13.0461
NTNG1	10.5982575	10.5982575
VAV3-AS1	3.003505	3.003505
VAV3	3.44284625	3.44284625
SLC25A24	15.470825	15.470825
EEIG2	9.89299	9.89299
LOC105378890	13.823045	13.823045
PRPF38B	22.570065	22.570065
STXBP3	17.62919	17.62919
AKNAD1	3.71630833333333	3.71630833333333
GPSM2	14.6704	14.6704
CLCC1	11.09209	11.09209
WDR47	20.22028	20.22028
TAF13	18.736545	18.736545
TMEM167B	18.26225	18.26225
SCARNA2	18.809155	18.809155
CFAP276	3.09197333333333	3.09197333333333
SARS1	14.18692	14.18692
CELSR2	8.43801	8.43801
PSRC1	9.907245	9.907245
SORT1	4.047395	4.047395
PSMA5	20.729745	20.729745
SYPL2	7.28027	7.28027
ATXN7L2	13.3791825	13.3791825
CYB561D1	20.640895	20.640895
AMIGO1	14.54248	14.54248
GNAI3	18.79147	18.79147
AMPD2	10.529	10.529
GSTM4	10.019955	10.019955
GSTM2	11.89591	11.89591
LOC124904258	6.83624	6.83624
GSTM3	14.28876	14.28876
CSF1	10.96997	10.96997
AHCYL1	14.11298	14.11298
LOC105378895	19.58411	19.58411
LINC01397	11.596255	11.596255
TARDBP	13.958515	13.958515
KCNC4-DT	12.492985	12.492985
RBM15-AS1	20.349185	20.349185
LAMTOR5-AS1	22.98885	22.98885
SRM	10.587725	10.587725
EXOSC10-AS1	16.594875	16.594875
KCNA2	5.85569	5.85569
LOC107985174	7.65121	7.65121
LRIF1	9.4456925	9.4456925
CEPT1	20.810965	20.810965
DENND2D	7.94839	7.94839
CIMAP3	10.680345	10.680345
ATP5PB	22.482255	22.482255
C1orf159	10.90009	10.90009
RAP1A	11.4426366666667	11.4426366666667
INKA2-AS1	8.05806	8.05806
LOC101928718	18.828705	18.828705
KCND3	9.28738	9.28738
LINC02884	4.33602	4.33602
CTTNBP2NL	6.84363041666667	6.84363041666667
WNT2B	5.3884875	5.3884875
MTOR	19.0412625	19.0412625
ST7L	20.676285	20.676285
MOV10	13.12689	13.12689
RHOC	23.074505	23.074505
PPM1J-DT	12.06801	12.06801
UBIAD1	11.02323	11.02323
SLC16A1-AS1	7.7527825	7.7527825
LRIG2-DT	19.224115	19.224115
MAGI3	21.21186	21.21186
PHTF1	15.42437	15.42437
AP4B1-AS1	18.9951175	18.9951175
AP4B1	21.227715	21.227715
HIPK1-AS1	14.17922	14.17922
OLFML3	5.419785	5.419785
TRIM33	15.12043	15.12043
BCAS2	16.66302	16.66302
DENND2C	15.213485	15.213485
NRAS	18.148725	18.148725
CSDE1	24.765835	24.765835
SIKE1	10.6216375	10.6216375
DISP3	3.081905	3.081905
TSPAN2	11.24748	11.24748
LINC01765	5.406735	5.406735
NGF	11.6115475	11.6115475
VANGL1	15.457975	15.457975
CASQ2	2.923485	2.923485
LOC101928977	8.78572	8.78572
LOC124904384	11.98852	11.98852
ATP1A1	11.619345	11.619345
ATP1A1-AS1	17.468635	17.468635
CD58	16.287845	16.287845
FBXO6	9.87115	9.87115
IGSF3	12.761525	12.761525
MAD2L2	14.501355	14.501355
LOC105378927	4.19636	4.19636
PTGFRN	9.988015	9.988015
CD101-AS1	13.806545	13.806545
TRIM45	16.205	16.205
AGTRAP	14.74962	14.74962
MAN1A2	13.34411	13.34411
TENT5C-DT	11.412445	11.412445
WDR3	18.040165	18.040165
MTHFR	8.229355	8.229355
CLCN6	16.85774	16.85774
LOC105378930	3.61455	3.61455
TBX15	4.450105	4.450105
WARS2-IT1	3.37695	3.37695
RNU5E-1	12.5019	12.5019
WARS2-AS1	12.2910625	12.2910625
KIAA2013	7.23112416666667	7.23112416666667
LINC01780	6.490665	6.490665
PLOD1	16.752535	16.752535
LOC124904389	19.12081	19.12081
PHGDH	9.5495875	9.5495875
MFN2	17.05588	17.05588
NOTCH2	8.62007	8.62007
SEC22B	16.11167	16.11167
MIIP	21.305155	21.305155
NBPF8	13.939005	13.939005
RNVU1-4	4.62043	4.62043
LOC100996318	5.025355	5.025355
H3P4	7.24643	7.24643
SRGAP2C	4.9501425	4.9501425
LINC02798	5.36645166666667	5.36645166666667
MIR7846	14.3417	14.3417
VPS13D	16.465935	16.465935
SDF4	18.44204	18.44204
DHRS3	7.83213916666667	7.83213916666667
LINC01786	20.26881	20.26881
ACAP3	9.543375	9.543375
INTS11	10.8331725	10.8331725
DVL1	10.6479641666667	10.6479641666667
MXRA8	11.45746	11.45746
PDPN	12.33134	12.33134
PRDM2	12.3307025	12.3307025
AURKAIP1	18.319835	18.319835
MRPL20-AS1	23.473595	23.473595
MRPL20	16.738115	16.738115
ANKRD65-AS1	3.82	3.82
TMEM88B	4.75124	4.75124
LINC01770	4.52490166666667	4.52490166666667
H2BP2	5.26545	5.26545
RNVU1-15	9.3510125	9.3510125
NBPF15	11.206995	11.206995
FAM72D	6.08481	6.08481
LINC01145	8.9080975	8.9080975
RNVU1-14	6.7985875	6.7985875
NBPF20	10.79391	10.79391
RNVU1-31	6.526125	6.526125
POLR3C	16.97078	16.97078
NUDT17	9.256695	9.256695
PIAS3	16.717895	16.717895
LOC107985593	15.500235	15.500235
GNRHR2	15.35154	15.35154
LIX1L-AS1	17.665495	17.665495
LIX1L	9.808345	9.808345
ANKRD34A	12.48867	12.48867
TXNIP	14.5275	14.5275
HJV	8.173125	8.173125
NBPF10	9.543625	9.543625
LOC100996756	4.68646583333333	4.68646583333333
LOC124904613	5.65549	5.65549
HYDIN2	5.5709325	5.5709325
NBPF12	11.9939016666667	11.9939016666667
RNVU1-8	6.21689	6.21689
ATAD3B	11.970725	11.970725
PRKAB2	19.51722	19.51722
FMO5	12.764425	12.764425
BCL9	11.95612875	11.95612875
ACP6	14.7439	14.7439
GJA5	2.942795	2.942795
RNVU1-7	5.89413	5.89413
NBPF11	11.191435	11.191435
LINC02806	7.95346	7.95346
LOC105371225	6.7115225	6.7115225
MIR5087	9.508515	9.508515
MIR6077	12.647685	12.647685
PDE4DIPP6	7.97309	7.97309
LINC01138	6.05791	6.05791
RNVU1-27	6.62908	6.62908
PDE4DIP	6.795435	6.795435
NBPF9	6.878095	6.878095
SEC22B2P	10.2006075	10.2006075
KAZN	5.9602125	5.9602125
NOTCH2NLC	6.81427	6.81427
RNVU1-30	8.081135	8.081135
LOC124904411	7.3185275	7.3185275
H2BC18	6.59766	6.59766
H2AC18	6.64554	6.64554
H2BC20P	8.50059	8.50059
H2AC21	17.55488	17.55488
SV2A	10.277235	10.277235
SF3B4	20.80315	20.80315
MTMR11	10.8990475	10.8990475
OTUD7B	11.2843833333333	11.2843833333333
VPS45	13.680005	13.680005
PLEKHO1	15.0507225	15.0507225
LINC02988	4.802415	4.802415
ANP32E	15.76511	15.76511
CA14	3.55975	3.55975
APH1A	21.672515	21.672515
C1orf54	2.469005	2.469005
LOC124904414	9.05499	9.05499
LOC105371434	15.72638	15.72638
PRPF3	17.32347	17.32347
RPRD2	18.435455	18.435455
TARS2	14.77172	14.77172
FALEC	9.3152	9.3152
ADAMTSL4	7.45176466666667	7.45176466666667
ADAMTSL4-AS1	3.239135	3.239135
LOC107985203	17.4028925	17.4028925
LOC112268239	17.602815	17.602815
GOLPH3L	13.0878	13.0878
CTSS	3.227745	3.227745
CTSK	5.0783075	5.0783075
ARNT	19.4480775	19.4480775
LOC107985204	22.819275	22.819275
CERS2	13.1187325	13.1187325
MINDY1	9.94397666666667	9.94397666666667
C1orf56	15.32508	15.32508
MLLT11	19.280885	19.280885
GABPB2	19.6736	19.6736
ATAD3A	16.08942	16.08942
SEMA6C	12.8395575	12.8395575
LYSMD1	14.431485	14.431485
VPS72	10.425865	10.425865
LOC124904419	17.40542	17.40542
PSMD4	14.41362	14.41362
ZNF687-AS1	13.90362	13.90362
RFX5-AS1	13.690145	13.690145
SELENBP1	5.20397	5.20397
PSMB4	18.663655	18.663655
POGZ	16.385065	16.385065
CGN	11.255395	11.255395
TMEM51-AS1	15.61615	15.61615
TUFT1	13.155425	13.155425
LOC124904420	24.469965	24.469965
RIIAD1	6.043255	6.043255
OAZ3	19.10965	19.10965
TDRKH-AS1	10.003095	10.003095
THEM4	10.431215	10.431215
S100A10	6.94641	6.94641
S100A11	6.86604333333333	6.86604333333333
CCDST	8.73044	8.73044
LORICRIN	6.79844	6.79844
LOC124904423	15.3080125	15.3080125
LOC101928034	5.07917	5.07917
S100A16	7.50674	7.50674
S100A13	13.626245	13.626245
CHTOP	23.78564	23.78564
SNAPIN	21.61024	21.61024
ILF2	14.997695	14.997695
NPR1	11.9604	11.9604
INTS3	10.1937516666667	10.1937516666667
SLC27A3	14.115815	14.115815
LOC343052	5.083155	5.083155
LOC101928059	17.236935	17.236935
TMEM240	12.81427	12.81427
DENND4B	14.253525	14.253525
CRTC2	14.6683425	14.6683425
MIR6737	16.354535	16.354535
CREB3L4	13.913415	13.913415
JTB	23.289955	23.289955
RAB13	9.631455	9.631455
RPS27	17.377415	17.377415
EFHD2-AS1	15.87915	15.87915
TPM3	10.74747	10.74747
C1orf43	17.965255	17.965255
HAX1	18.409415	18.409415
ATP8B2	10.35277	10.35277
IL6R-AS1	8.90232	8.90232
IL6R	3.68276166666667	3.68276166666667
TDRD10	3.76495166666667	3.76495166666667
UBE2Q1	20.10093	20.10093
ADAR	17.3475175	17.3475175
KCNN3	10.36563	10.36563
PMVK	12.38748	12.38748
PBXIP1	8.72179	8.72179
PYGO2-AS1	16.588495	16.588495
SHC1	7.964565	7.964565
MIR4258	10.63547	10.63547
FLAD1	13.65443	13.65443
ZBTB7B	13.11813	13.11813
DCST1-AS1	15.5603925	15.5603925
EFNA4-EFNA3	14.276205	14.276205
EFNA1	11.936735	11.936735
SLC50A1	13.459365	13.459365
DPM3	13.40015	13.40015
KRTCAP2	20.17363	20.17363
THBS3-AS1	10.47565	10.47565
MTX1	15.070565	15.070565
GBA1LP	11.1478083333333	11.1478083333333
CASP9	16.6432066666667	16.6432066666667
GBA1	6.576465	6.576465
DNAJC16	23.376725	23.376725
ENTREP3	17.738945	17.738945
SCAMP3	17.562215	17.562215
CLK2	14.206595	14.206595
HCN3	9.90654	9.90654
FDPS	15.49357	15.49357
RUSC1	16.4398225	16.4398225
MSTO1	14.06521	14.06521
YY1AP1	21.492525	21.492525
MSTO2P	12.25443	12.25443
AGMAT	4.68793	4.68793
GON4L	12.783795	12.783795
SYT11	7.645635	7.645635
RIT1	19.710755	19.710755
KHDC4	16.9223225	16.9223225
ARHGEF2-AS2	13.94605	13.94605
ARHGEF2	5.877805	5.877805
LOC105371729	22.10028	22.10028
LOC124903854	14.321195	14.321195
LAMTOR2	14.98356	14.98356
MEX3A	3.699735	3.699735
LMNA	8.20277305555556	8.20277305555556
SEMA4A	6.5585875	6.5585875
DDI2	11.9473025	11.9473025
SLC25A44	18.077605	18.077605
PMF1-BGLAP	12.140835	12.140835
SMG5	15.6451875	15.6451875
GLMP	12.45182	12.45182
TSACC	16.13347	16.13347
RHBG	4.25136	4.25136
MIR9-1HG	7.70454	7.70454
MEF2D	7.76750775	7.76750775
IQGAP3	4.679365	4.679365
NAXE	14.409515	14.409515
GPATCH4	13.848645	13.848645
LOC101928177	5.2538325	5.2538325
BCAN	5.1360575	5.1360575
NES	8.50942	8.50942
CRABP2	7.23255	7.23255
ISG20L2	3.25788333333333	3.25788333333333
METTL25B	17.97609	17.97609
MRPL24	10.773145	10.773145
HDGF	16.14612	16.14612
SH2D2A	4.756515	4.756515
PLEKHM2	18.4582025	18.4582025
NTRK1	3.15197	3.15197
PEAR1	7.84002	7.84002
ARHGEF11	11.3399925	11.3399925
ETV3	26.65902	26.65902
SSU72	22.945455	22.945455
FBLIM1	9.95534	9.95534
KIRREL1	13.42983	13.42983
LINC01704	8.497725	8.497725
CD1D	7.1464275	7.1464275
SPEN	16.9477625	16.9477625
IFI16	9.35166	9.35166
CADM3	2.8367	2.8367
AIM2	3.699745	3.699745
ACKR1	3.00677	3.00677
CADM3-AS1	3.12948	3.12948
ZBTB17	10.2058441666667	10.2058441666667
DUSP23	9.869385	9.869385
LOC107985216	14.26509	14.26509
TAGLN2	19.132115	19.132115
LOC124904438	4.373685	4.373685
PIGM	13.733615	13.733615
LOC124904436	7.125405	7.125405
IGSF8	17.6976575	17.6976575
HSPB7	7.1618	7.1618
PEA15-AS1	16.673625	16.673625
DCAF8-DT	15.23965	15.23965
LOC107985219	19.21911	19.21911
COPA	22.82395	22.82395
VANGL2	14.117705	14.117705
CLCNKB	4.800315	4.800315
FAM131C	5.671525	5.671525
F11R	8.15188	8.15188
TSTD1	6.026075	6.026075
USF1	19.61808	19.61808
KLHDC9	10.1816	10.1816
NIT1	20.27586	20.27586
DEDD	18.413545	18.413545
UFC1	13.62617	13.62617
USP21	18.90055	18.90055
PPOX	13.871375	13.871375
